Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
34468632,US-8524651-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only as one of several listed anti-metabolite options in a combination cancer-therapy method claim; not the invention focus.,High,No
40262072,EP-2205244-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic anticancer-agent list as an optional second therapeutic agent; unrelated core invention (a compound/FLT3-inhibitor patent).,High,No
44514663,US-20130310451-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal form) appear only in a huge (~100+) generic oncology-drug list in a tricyclic-lactone anticancer compound patent; unrelated core invention.,High,No
46045121,AU-2012250050-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extremely long (~300+) generic pharmaceutical-agent list for parenteral lipophilic-drug formulations; unrelated core invention.,High,No
43736585,EP-2665489-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only as one of several pyrimidine-analogue options in a generic combination cancer-therapy claim listing many drug classes; not the invention focus.,High,No
41255419,US-8613930-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic pyrimidine-analogue list for a cross-linker chemistry patent; unrelated core invention.,High,No
42236293,EP-2676953-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic chemotherapy-agent list as an optional combination partner for a hemifumarate salt compound; unrelated core invention.,High,No
42112300,US-8673919-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic oncology-drug combination list for MEK-inhibitor dihydropyridine sulfonamide/sulfamide compounds; unrelated core invention.,High,No
26010364,US-8679520-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only within a very long (~80+) generic active-agent list for a restenosis-preventing stent coating patent; not singled out as a specific embodiment, unrelated core invention.",High,No
36579187,CA-2624372-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in a huge generic active-principle list for modified-release microparticle formulations; not singled out, unrelated core invention.",High,No
27671080,EP-1478648-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine liposomal appears only in an extremely long generic anticancer-agent list for phosphorus-containing compounds; unrelated core invention.,High,No
41061278,EP-2730581-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy-agent list for boronate ester compounds; unrelated core invention.,High,No
41507667,US-8734846-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and ocfosfate form) appear only in a massive (~300+) generic anticancer-agent list for diblock polymer targeting-agent conjugates; unrelated core invention.,High,No
50977496,WO-2014094182-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy-agent list for non-replicating virus-derived particle compositions; unrelated core invention.,High,No
33303040,US-8779171-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and ocfosfate form) appear only within an extremely long generic anticancer-agent list for hydroxamate compounds; unrelated core invention.,High,No
36588652,EP-1824470-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list in a lifespan-extension/age-related-disease method patent; unrelated core invention.,High,No
49956483,US-20140227294-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic pyrimidine-antagonist list for prolactin receptor binding protein compositions; unrelated core invention.,High,No
35542135,CA-2572707-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic-compound list combinable with annexin-derivative complexes; unrelated core invention.,High,No
49033705,EP-2643030-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in an extremely long generic drug list for a balloon-catheter surface coating; not singled out among 50+ options, unrelated core invention.",High,No
45004403,US-20150010541-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic anti-cancer agent list combinable with histone-deacetylase-inhibitor macrocyclic compounds; unrelated core invention.,High,No
43071846,US-8952178-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic anticancer-agent list for thiophene derivative compounds; unrelated core invention.,High,No
46889006,US-20150231362-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in an extremely long generic drug list for a balloon-surface coating for valvuloplasty; not singled out, unrelated core invention.",High,No
43732510,US-8980263-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 1 names cytarabine as one of 9 specifically-named agents in the fixed mLSG15 combination chemotherapy regimen, claimed in combination with an anti-CCR4 antibody for treating a CCR4-expressing cancer; more specific than a generic Markush list (a named, fixed historical regimen) but cytarabine is not singled out as central — borderline.",Medium,Yes
40792133,EP-2857018-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in a long generic cytotoxic-agent list as one of many possible ""Effector"" moiety options for a prodrug conjugate compound class; unrelated core invention.",High,No
39168056,EP-2425840-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in an extremely long generic chemotherapeutic-agent list for triazine derivative compounds; unrelated core invention.,High,No
47040974,NZ-616780-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy-agent list for a solid-tumour treatment method; unrelated core invention.,High,No
37757281,EP-1922094-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in a long generic bioactive-agent list for lymphatic-targeting delivery devices; not singled out among ~30 options, unrelated core invention.",High,No
36129810,CA-2588921-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic apoptotic-signal-inducing compound list for IAP pyrrolidine inhibitors; unrelated core invention.,High,No
48045015,HK-1205136-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine (Ara-C) appears only in a short co-administered chemotherapeutic-compound list (~9 items) for a CDIM binding protein diagnostic/therapeutic composition; not singled out, unrelated core invention.",High,No
42629445,US-9221882-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long (~25+) generic drug list of possible payloads conjugatable to the claimed proline/alanine random-coil polypeptide; not singled out among many options.,High,No
41793139,TW-I508963-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic co-agent list for naphthyridine kinase-inhibitor compounds; unrelated core invention.,High,No
38686743,EP-2966065-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic pyrimidine-analogue list for AKT-protein-inhibitor cyclopenta-pyrimidine compounds; unrelated core invention.,High,No
44359555,US-9199999-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic chemotherapy list for substituted imidazopyrazine compounds; unrelated core invention.,High,No
45003311,US-9249172-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic anticancer-agent list for pyrazole derivative compounds; unrelated core invention.,High,No
37670733,EP-2066679-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic list for disorazole-cell-binding-molecule conjugates; unrelated core invention.,High,No
25157347,CA-2851502-C,Cytarabine,Indirectly Relevant,No,Yes,Yes,No,No,No,No,No,No,,"Dependent claim lists cytarabine as one of 8 named anti-neoplastic drug options usable in a multivesicular-liposome (MVL) neutral-lipid-release-modification formulation — a real drug-delivery platform class (the DepoFoam technology used by liposomal cytarabine/DepoCyt products), shorter and more specific than the typical 20-300 item Markush lists seen elsewhere in this set, but cytarabine is not singled out as the primary embodiment.",Medium,Yes
50630805,US-20160082159-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in an extremely long generic drug list for a balloon surface coating; not singled out, unrelated core invention.",High,No
43124690,US-9365634-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic oncology-drug list for aprotinin-like delivery polypeptides; unrelated core invention.,High,No
42035671,EP-3037529-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal form) appear only in an extremely long generic anticancer-agent list for extended soluble PH20 polypeptides; unrelated core invention.,High,No
36745574,US-9381228-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic/chemopreventative agent list for FKBP-L compositions; unrelated core invention.,High,No
48697493,AU-2016204054-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic antitumor-agent list for an effect-potentiator-for-antitumor-agents patent; unrelated core invention.,High,No
40340343,US-20160220505-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic active-compound list for lipophilic-active-compound compositions; unrelated core invention.,High,No
53003370,EP-3064212-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapeutic list for a Paliurus ramosissimus plant-extract cancer composition; unrelated core invention.,High,No
48696151,US-20160143916-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim narrows the additional therapeutic agent to just 3 specifically named options (cytarabine, bortezomib, 5-azacitidine) for combination with the claimed bromodomain inhibitor — a genuinely short, specific combination-therapy list, not a generic Markush background mention.",Medium,Yes
45876915,EP-3025715-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for a quinazolinone cancer-treatment compound; unrelated core invention.,High,No
40452461,EP-3067054-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only as one of ~20 antimetabolite options in a broader combination-therapy compound-class claim; unrelated core invention, not singled out.",High,No
49081601,US-9458172-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long generic chemotherapeutic list for pyridinyl/pyrimidinyl sulfoxide/sulfone derivative compounds; unrelated core invention.,High,No
45976556,AU-2014274564-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a categorized generic anticancer-agent list for fused imidazole IDO-inhibitor compounds; unrelated core invention.,High,No
53175694,US-20160297731-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a categorized generic antimetabolite list for vitamin D analogue compounds; unrelated core invention.,High,No
36999856,EP-1913157-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only as one of many chemotherapeutic-agent options combinable with EGFR inhibitors in an EGFR/KRAS-mutation-prediction patent; unrelated core invention.,High,No
50775615,AU-2012395148-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only in an extremely long categorized generic drug list for hydrophilic linker/ADC conjugation technology; not singled out among the huge payload list, unrelated core invention.",High,No
53523554,US-20160324983-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal form) appear only in a very long generic active-agent list for immunotherapy compositions; unrelated core invention.,High,No
50179606,US-9512130-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a generic chemotherapy list for substituted imidazopyridazine compounds; unrelated core invention.,High,No
